2847,26,1,1,-1
2847,27,-1,1,-1
2847,28,1,4,-1
2847,29,-1,4,-1

2848,0,1,6,-1
2848,1,-1,3,-1
2848,2,1,2,-1
2848,3,-1,3,-1
2848,4,1,6,-1
2848,5,-1,3,-1
2848,6,1,3,-1
2848,7,-1,1,-1
2848,8,1,4,-1
2848,9,-1,6,-1
2848,10,1,5,-1
2848,11,-1,6,-1
2848,12,1,4,-1
2848,13,-1,4,-1
2848,14,1,6,-1
2848,15,-1,4,-1
2848,16,1,6,-1
2848,17,-1,2,-1

2849,0,-1,3,-1
2849,1,1,5,-1
2849,2,-1,3,-1
2849,3,1,0,-1
2849,4,-1,3,-1
2849,5,1,3,-1
2849,6,-1,0,-1
2849,7,1,5,-1
2849,8,-1,1,-1
2849,9,1,5,-1
2849,10,-1,5,-1
2849,11,1,4,-1
2849,12,-1,4,-1
2849,13,1,3,-1
2849,14,-1,4,-1
2849,15,1,4,-1
2849,16,-1,2,-1

2850,0,1,2,1
2850,1,-1,3,1
2850,2,1,2,1
2850,3,-1,2,1
2850,4,1,3,1
2850,5,-1,3,1
2850,6,1,6,1
2850,7,-1,3,1
2850,8,1,3,1
2850,9,-1,3,1
2850,10,1,5,1
2850,11,-1,4,1
2850,12,1,5,1
2850,13,-1,4,1
2850,14,1,5,1
2850,15,-1,5,1
2850,16,1,2,1
2850,17,-1,4,1
2850,18,1,4,1
2850,19,-1,6,1
2850,20,1,6,1
2850,21,-1,4,1
2850,22,1,4,1
2850,23,-1,2,1
2850,24,1,2,1

2851,0,1,0,-1
2851,1,-1,3,-1
2851,2,1,4,-1
2851,3,-1,3,-1
2851,4,1,3,-1
2851,5,-1,3,-1
2851,6,1,0,-1
2851,7,-1,3,-1
2851,8,1,6,-1
2851,9,-1,4,-1
2851,10,1,1,-1
2851,11,-1,4,-1
2851,12,1,6,-1
2851,13,-1,4,-1
2851,14,1,4,-1
2851,15,-1,4,-1
2851,16,1,0,-1
2851,17,-1,0,-1
2851,18,1,6,-1
2851,19,-1,6,-1
2851,20,1,1,-1
2851,21,-1,5,-1
2851,22,1,6,-1
2851,23,-1,1,-1
2851,24,1,5,-1
2851,25,-1,5,-1

2852,0,-1,3,-1
2852,1,1,2,-1
2852,2,-1,3,-1
2852,3,1,6,-1
2852,4,-1,3,-1
2852,5,1,2,-1
2852,6,-1,3,-1

2853,0,1,2,-1
2853,1,-1,3,-1
2853,2,1,6,-1
2853,3,-1,3,-1
2853,4,1,5,-1
2853,5,-1,3,-1
2853,6,1,5,-1
2853,7,-1,3,-1

2854,0,1,4,1
2854,1,-1,3,1
2854,2,1,2,1
2854,3,-1,4,1
2854,4,1,4,1
2854,5,-1,3,1
2854,6,1,3,1
2854,7,-1,1,1
2854,8,1,2,1
2854,9,-1,2,1
2854,10,1,3,1
2854,11,-1,2,1
2854,12,1,2,1
2854,13,-1,0,1
2854,14,1,5,1
2854,15,-1,5,1
2854,16,1,5,1
2854,17,-1,1,1
2854,18,1,5,1
2854,19,-1,5,1
2854,20,1,3,1
2854,21,-1,1,1
2854,22,1,3,1

2855,0,1,4,-1
2855,1,-1,3,-1
2855,2,1,2,-1
2855,3,-1,4,-1
2855,4,1,4,-1
2855,5,-1,3,-1
2855,6,1,3,-1
2855,7,-1,1,-1
2855,8,1,6,-1
2855,9,-1,2,-1
2855,10,1,1,-1
2855,11,-1,0,-1
2855,12,1,1,-1
2855,13,-1,2,-1
2855,14,1,3,-1
2855,15,-1,2,-1
2855,16,1,3,-1
2855,17,-1,2,-1

2856,0,-1,3,-1
2856,1,1,2,-1
2856,2,-1,3,-1
2856,3,1,6,-1
2856,4,-1,3,-1
2856,5,1,4,-1
2856,6,-1,3,-1

2857,0,1,6,-1
2857,1,-1,3,-1
2857,2,1,2,-1
2857,3,-1,3,-1
2857,4,1,6,-1
2857,5,-1,3,-1
2857,6,1,3,-1
2857,7,-1,1,-1
2857,8,1,6,-1
2857,9,-1,6,-1
2857,10,1,4,-1
2857,11,-1,2,-1
2857,12,1,0,-1
2857,13,-1,4,-1
2857,14,1,1,-1
2857,15,-1,2,-1
2857,16,1,5,-1
2857,17,-1,5,-1

2858,0,1,4,1
2858,1,-1,3,1
2858,2,1,4,1
2858,3,-1,4,1
2858,4,1,3,1
2858,5,-1,4,1
2858,6,1,2,1
2858,7,-1,4,1
2858,8,1,4,1
2858,9,-1,2,1
2858,10,1,1,1
2858,11,-1,3,1
2858,12,1,2,1
2858,13,-1,3,1
2858,14,1,6,1
2858,15,-1,3,1
2858,16,1,3,1
2858,17,-1,2,1
2858,18,1,6,1
2858,19,-1,2,1
2858,20,1,6,1
2858,21,-1,6,1
2858,22,1,2,1
2858,23,-1,5,1
2858,24,1,5,1

2859,0,-1,3,-1
2859,1,1,5,-1
2859,2,-1,3,-1
2859,3,1,5,-1
2859,4,-1,3,-1
2859,5,1,3,-1
2859,6,-1,5,-1
2859,7,1,6,-1
2859,8,-1,2,-1
2859,9,1,1,-1
2859,10,-1,2,-1
2859,11,1,6,-1
2859,12,-1,0,-1
2859,13,1,1,-1
2859,14,-1,6,-1
2859,15,1,2,-1
2859,16,-1,6,-1
2859,17,1,1,-1
2859,18,-1,1,-1
2859,19,1,6,-1
2859,20,-1,0,-1
2859,21,1,5,-1
2859,22,-1,2,-1
2859,23,1,3,-1
2859,24,-1,4,-1
2859,25,1,4,-1
2859,26,-1,4,-1

2860,0,1,4,1
2860,1,-1,3,1
2860,2,1,3,1
2860,3,-1,1,1
2860,4,1,4,1
2860,5,-1,2,1
2860,6,1,0,1
2860,7,-1,3,1
2860,8,1,2,1
2860,9,-1,1,1
2860,10,1,3,1
2860,11,-1,4,1
2860,12,1,3,1
2860,13,-1,2,1
2860,14,1,1,1
2860,15,-1,6,1
2860,16,1,2,1
2860,17,-1,0,1
2860,18,1,1,1
2860,19,-1,4,1
2860,20,1,4,1
2860,21,-1,4,1
2860,22,1,6,1
2860,23,-1,0,1
2860,24,1,0,1

2861,0,-1,3,-1
2861,1,1,6,-1
2861,2,-1,2,-1
2861,3,1,6,-1
2861,4,-1,4,-1
2861,5,1,0,-1
2861,6,-1,1,-1

2862,0,-1,3,-1
2862,1,1,2,-1
2862,2,-1,3,-1
2862,3,1,3,-1
2862,4,-1,3,-1
2862,5,1,5,-1
2862,6,-1,3,-1
2862,7,1,0,-1
2862,8,-1,2,-1
2862,9,1,0,-1
2862,10,-1,5,-1
2862,11,1,0,-1
2862,12,-1,0,-1
2862,13,1,6,-1
2862,14,-1,4,-1
2862,15,1,5,-1
2862,16,-1,4,-1

2863,0,-1,3,-1
2863,1,1,3,-1
2863,2,-1,2,-1
2863,3,1,2,-1
2863,4,-1,1,-1
2863,5,1,4,-1
2863,6,-1,0,-1

2864,0,1,3,-1
2864,1,-1,5,-1
2864,2,1,1,-1
2864,3,-1,2,-1
2864,4,1,6,-1
2864,5,-1,2,-1
2864,6,1,1,-1
2864,7,-1,2,-1
2864,8,1,5,-1
2864,9,-1,2,-1

2865,0,-1,3,1
2865,1,1,5,1
2865,2,-1,3,1
2865,3,1,0,1
2865,4,-1,3,1
2865,5,1,3,1
2865,6,-1,0,1
2865,7,1,2,1
2865,8,-1,0,1
2865,9,1,5,1
2865,10,-1,5,1
2865,11,1,6,1
2865,12,-1,1,1
2865,13,1,3,1
2865,14,-1,6,1
2865,15,1,1,1
2865,16,-1,0,1
2865,17,1,0,1
2865,18,-1,2,1
2865,19,1,2,1

2866,0,-1,3,1
2866,1,1,0,1
2866,2,-1,4,1
2866,3,1,2,1
2866,4,-1,3,1
2866,5,1,2,1
2866,6,-1,3,1
2866,7,1,3,1
2866,8,-1,2,1
2866,9,1,2,1
2866,10,-1,2,1
2866,11,1,4,1
2866,12,-1,0,1
2866,13,1,4,1
2866,14,-1,4,1
2866,15,1,6,1
2866,16,-1,0,1
2866,17,1,6,1
2866,18,-1,3,1
2866,19,1,6,1
2866,20,-1,0,1
2866,21,1,6,1

2867,0,-1,3,-1
2867,1,1,3,-1
2867,2,-1,2,-1
2867,3,1,5,-1
2867,4,-1,1,-1
2867,5,1,4,-1
2867,6,-1,0,-1

2868,0,-1,3,-1
2868,1,1,1,-1
2868,2,-1,5,-1
2868,3,1,6,-1
2868,4,-1,3,-1
2868,5,1,6,-1
2868,6,-1,3,-1
2868,7,1,3,-1
2868,8,-1,6,-1
2868,9,1,5,-1
2868,10,-1,5,-1
2868,11,1,6,-1
2868,12,-1,4,-1
2868,13,1,2,-1
2868,14,-1,5,-1
2868,15,1,1,-1
2868,16,-1,5,-1
2868,17,1,5,-1
2868,18,-1,0,-1
2868,19,1,1,-1
2868,20,-1,1,-1
2868,21,1,4,-1
2868,22,-1,4,-1

2869,0,1,3,-1
2869,1,-1,5,-1
2869,2,1,2,-1
2869,3,-1,1,-1
2869,4,1,5,-1
2869,5,-1,3,-1
2869,6,1,3,-1
2869,7,-1,3,-1
2869,8,1,2,-1
2869,9,-1,2,-1
2869,10,1,5,-1
2869,11,-1,5,-1
2869,12,1,0,-1
2869,13,-1,2,-1
2869,14,1,3,-1
2869,15,-1,1,-1
2869,16,1,0,-1
2869,17,-1,1,-1
2869,18,1,0,-1
2869,19,-1,1,-1

2870,0,1,4,1
2870,1,-1,3,1
2870,2,1,4,1
2870,3,-1,4,1
2870,4,1,6,1
2870,5,-1,1,1
2870,6,1,4,1
2870,7,-1,5,1
2870,8,1,3,1
2870,9,-1,0,1
2870,10,1,2,1
2870,11,-1,3,1
2870,12,1,3,1
2870,13,-1,4,1
2870,14,1,5,1
2870,15,-1,2,1
2870,16,1,6,1

2871,0,1,5,-1
2871,1,-1,3,-1
2871,2,1,4,-1
2871,3,-1,3,-1
2871,4,1,3,-1
2871,5,-1,6,-1
2871,6,1,0,-1
2871,7,-1,6,-1
2871,8,1,5,-1
2871,9,-1,6,-1
2871,10,1,6,-1
2871,11,-1,5,-1
2871,12,1,4,-1
2871,13,-1,5,-1
2871,14,1,0,-1
2871,15,-1,4,-1
2871,16,1,6,-1
2871,17,-1,2,-1

2872,0,-1,3,-1
2872,1,1,6,-1
2872,2,-1,2,-1
2872,3,1,6,-1
2872,4,-1,4,-1
2872,5,1,1,-1
2872,6,-1,5,-1

2873,0,1,5,-1
2873,1,-1,3,-1
2873,2,1,4,-1
2873,3,-1,3,-1
2873,4,1,4,-1
2873,5,-1,3,-1
2873,6,1,4,-1
2873,7,-1,3,-1

2874,0,-1,3,-1
2874,1,1,6,-1
2874,2,-1,2,-1
2874,3,1,2,-1
2874,4,-1,4,-1
2874,5,1,1,-1
2874,6,-1,5,-1

2875,0,1,6,-1
2875,1,-1,3,-1
2875,2,1,1,-1
2875,3,-1,3,-1
2875,4,1,6,-1
2875,5,-1,3,-1
2875,6,1,3,-1
2875,7,-1,6,-1
2875,8,1,3,-1
2875,9,-1,5,-1
2875,10,1,1,-1
2875,11,-1,5,-1
2875,12,1,5,-1
2875,13,-1,5,-1
2875,14,1,6,-1
2875,15,-1,3,-1
2875,16,1,4,-1
2875,17,-1,4,-1
2875,18,1,4,-1
2875,19,-1,4,-1
2875,20,1,4,-1
2875,21,-1,1,-1
2875,22,1,6,-1
2875,23,-1,5,-1
2875,24,1,4,-1
2875,25,-1,6,-1

2876,0,1,6,-1
2876,1,-1,3,-1
2876,2,1,3,-1
2876,3,-1,2,-1
2876,4,1,6,-1
2876,5,-1,1,-1
2876,6,1,6,-1
2876,7,-1,0,-1

2877,0,-1,3,-1
2877,1,1,4,-1
2877,2,-1,3,-1
2877,3,1,4,-1
2877,4,-1,3,-1
2877,5,1,4,-1
2877,6,-1,3,-1

2878,0,1,5,-1
2878,1,-1,3,-1
2878,2,1,6,-1
2878,3,-1,3,-1
2878,4,1,5,-1
2878,5,-1,3,-1
2878,6,1,4,-1
2878,7,-1,3,-1

2879,0,1,4,-1
2879,1,-1,3,-1
2879,2,1,3,-1
2879,3,-1,1,-1
2879,4,1,4,-1
2879,5,-1,2,-1
2879,6,1,0,-1
2879,7,-1,3,-1
2879,8,1,2,-1
2879,9,-1,1,-1
2879,10,1,4,-1
2879,11,-1,4,-1
2879,12,1,3,-1
2879,13,-1,1,-1
2879,14,1,5,-1
2879,15,-1,1,-1

2880,0,1,5,-1
2880,1,-1,3,-1
2880,2,1,5,-1
2880,3,-1,2,-1
2880,4,1,5,-1
2880,5,-1,5,-1
2880,6,1,6,-1
2880,7,-1,1,-1
2880,8,1,3,-1
2880,9,-1,0,-1

2881,0,1,4,-1
2881,1,-1,3,-1
2881,2,1,4,-1
2881,3,-1,4,-1
2881,4,1,0,-1
2881,5,-1,6,-1
2881,6,1,3,-1
2881,7,-1,3,-1
2881,8,1,4,-1
2881,9,-1,2,-1
2881,10,1,6,-1
2881,11,-1,3,-1
2881,12,1,0,-1
2881,13,-1,3,-1
2881,14,1,6,-1
2881,15,-1,3,-1

2882,0,-1,3,-1
2882,1,1,0,-1
2882,2,-1,4,-1
2882,3,1,6,-1
2882,4,-1,2,-1
2882,5,1,5,-1
2882,6,-1,1,-1

2883,0,-1,3,-1
2883,1,1,5,-1
2883,2,-1,3,-1
2883,3,1,2,-1
2883,4,-1,3,-1
2883,5,1,5,-1
2883,6,-1,3,-1

2884,0,1,6,-1
2884,1,-1,3,-1
2884,2,1,4,-1
2884,3,-1,3,-1
2884,4,1,6,-1
2884,5,-1,3,-1
2884,6,1,2,-1
2884,7,-1,3,-1

2885,0,1,3,1
2885,1,-1,5,1
2885,2,1,2,1
2885,3,-1,1,1
2885,4,1,5,1
2885,5,-1,3,1
2885,6,1,3,1
2885,7,-1,3,1
2885,8,1,5,1
2885,9,-1,2,1
2885,10,1,2,1
2885,11,-1,1,1
2885,12,1,2,1
2885,13,-1,4,1
2885,14,1,4,1
2885,15,-1,4,1
2885,16,1,5,1
2885,17,-1,5,1
2885,18,1,4,1
2885,19,-1,1,1
2885,20,1,1,1
2885,21,-1,1,1
2885,22,1,3,1
2885,23,-1,3,1
2885,24,1,1,1
2885,25,-1,2,1
2885,26,1,2,1

2886,0,1,2,-1
2886,1,-1,3,-1
2886,2,1,6,-1
2886,3,-1,3,-1
2886,4,1,3,-1
2886,5,-1,3,-1
2886,6,1,5,-1
2886,7,-1,3,-1
2886,8,1,4,-1
2886,9,-1,2,-1
2886,10,1,6,-1
2886,11,-1,6,-1
2886,12,1,5,-1
2886,13,-1,5,-1
2886,14,1,4,-1
2886,15,-1,6,-1
2886,16,1,4,-1
2886,17,-1,4,-1
2886,18,1,2,-1
2886,19,-1,5,-1

2887,0,1,0,-1
2887,1,-1,3,-1
2887,2,1,6,-1
2887,3,-1,4,-1
2887,4,1,2,-1
2887,5,-1,3,-1
2887,6,1,3,-1
2887,7,-1,3,-1
2887,8,1,6,-1
2887,9,-1,3,-1
2887,10,1,6,-1
2887,11,-1,6,-1
2887,12,1,1,-1
2887,13,-1,2,-1
2887,14,1,0,-1
2887,15,-1,4,-1
2887,16,1,0,-1
2887,17,-1,1,-1

2888,0,1,1,-1
2888,1,-1,3,-1
2888,2,1,5,-1
2888,3,-1,3,-1
2888,4,1,3,-1
2888,5,-1,0,-1
2888,6,1,1,-1
2888,7,-1,1,-1
2888,8,1,5,-1
2888,9,-1,3,-1
2888,10,1,5,-1
2888,11,-1,5,-1
2888,12,1,1,-1
2888,13,-1,0,-1
2888,14,1,3,-1
2888,15,-1,0,-1
2888,16,1,4,-1
2888,17,-1,0,-1

2889,0,-1,3,1
2889,1,1,5,1
2889,2,-1,3,1
2889,3,1,2,1
2889,4,-1,3,1
2889,5,1,3,1
2889,6,-1,2,1
2889,7,1,5,1
2889,8,-1,5,1
2889,9,1,2,1
2889,10,-1,2,1
2889,11,1,4,1
2889,12,-1,4,1
2889,13,1,4,1
2889,14,-1,2,1
2889,15,1,6,1

2890,0,-1,3,-1
2890,1,1,5,-1
2890,2,-1,3,-1
2890,3,1,6,-1
2890,4,-1,3,-1
2890,5,1,5,-1
2890,6,-1,3,-1

2891,0,-1,3,-1
2891,1,1,5,-1
2891,2,-1,3,-1
2891,3,1,2,-1
2891,4,-1,3,-1
2891,5,1,4,-1
2891,6,-1,3,-1

2892,0,-1,3,-1
2892,1,1,6,-1
2892,2,-1,2,-1
2892,3,1,4,-1
2892,4,-1,0,-1
2892,5,1,4,-1
2892,6,-1,1,-1

2893,0,-1,3,-1
2893,1,1,4,-1
2893,2,-1,3,-1
2893,3,1,5,-1
2893,4,-1,3,-1
2893,5,1,5,-1
2893,6,-1,3,-1

2894,0,1,6,-1
2894,1,-1,3,-1
2894,2,1,2,-1
2894,3,-1,3,-1
2894,4,1,3,-1
2894,5,-1,3,-1
2894,6,1,6,-1
2894,7,-1,6,-1
2894,8,1,2,-1
2894,9,-1,2,-1
2894,10,1,5,-1
2894,11,-1,6,-1
2894,12,1,6,-1
2894,13,-1,3,-1
2894,14,1,4,-1
2894,15,-1,0,-1
2894,16,1,5,-1
2894,17,-1,5,-1
2894,18,1,4,-1
2894,19,-1,2,-1
2894,20,1,0,-1
2894,21,-1,0,-1
2894,22,1,6,-1
2894,23,-1,0,-1
2894,24,1,3,-1
2894,25,-1,1,-1
2894,26,1,4,-1
2894,27,-1,1,-1

2895,0,-1,3,-1
2895,1,1,4,-1
2895,2,-1,3,-1
2895,3,1,3,-1
2895,4,-1,3,-1
2895,5,1,4,-1
2895,6,-1,5,-1
2895,7,1,4,-1
2895,8,-1,4,-1
2895,9,1,6,-1
2895,10,-1,0,-1
2895,11,1,2,-1
2895,12,-1,2,-1
2895,13,1,6,-1
2895,14,-1,6,-1
2895,15,1,6,-1
2895,16,-1,5,-1
2895,17,1,2,-1
2895,18,-1,5,-1
2895,19,1,5,-1
2895,20,-1,5,-1
2895,21,1,5,-1
2895,22,-1,4,-1
2895,23,1,3,-1
2895,24,-1,3,-1
2895,25,1,4,-1
2895,26,-1,1,-1
2895,27,1,0,-1
2895,28,-1,0,-1
2895,29,1,2,-1
2895,30,-1,0,-1
2895,31,1,2,-1
2895,32,-1,2,-1
2895,33,1,6,-1
2895,34,-1,6,-1
2895,35,1,0,-1
2895,36,-1,0,-1
2895,37,1,6,-1

2896,0,-1,3,-1
2896,1,1,6,-1
2896,2,-1,2,-1
2896,3,1,4,-1
2896,4,-1,0,-1
2896,5,1,4,-1
2896,6,-1,1,-1

2897,0,-1,3,-1
2897,1,1,4,-1
2897,2,-1,3,-1
2897,3,1,6,-1
2897,4,-1,3,-1
2897,5,1,2,-1
2897,6,-1,3,-1

2898,0,-1,3,-1
2898,1,1,3,-1
2898,2,-1,2,-1
2898,3,1,6,-1
2898,4,-1,1,-1
2898,5,1,6,-1
2898,6,-1,0,-1

2899,0,1,4,-1
2899,1,-1,3,-1
2899,2,1,3,-1
2899,3,-1,1,-1
2899,4,1,1,-1
2899,5,-1,2,-1
2899,6,1,4,-1
2899,7,-1,0,-1

2900,0,1,4,-1
2900,1,-1,3,-1
2900,2,1,0,-1
2900,3,-1,3,-1
2900,4,1,0,-1
2900,5,-1,3,-1
2900,6,1,0,-1
2900,7,-1,3,-1

2901,0,1,6,-1
2901,1,-1,3,-1
2901,2,1,6,-1
2901,3,-1,2,-1
2901,4,1,4,-1
2901,5,-1,0,-1
2901,6,1,1,-1
2901,7,-1,3,-1
2901,8,1,6,-1
2901,9,-1,6,-1
2901,10,1,4,-1
2901,11,-1,4,-1
2901,12,1,3,-1
2901,13,-1,0,-1
2901,14,1,1,-1
2901,15,-1,0,-1
2901,16,1,2,-1
2901,17,-1,0,-1

2902,0,1,6,-1
2902,1,-1,3,-1
2902,2,1,4,-1
2902,3,-1,3,-1
2902,4,1,4,-1
2902,5,-1,3,-1
2902,6,1,4,-1
2902,7,-1,3,-1

2903,0,1,3,1
2903,1,-1,5,1
2903,2,1,3,1
2903,3,-1,1,1
2903,4,1,1,1
2903,5,-1,2,1
2903,6,1,2,1
2903,7,-1,2,1
2903,8,1,4,1
2903,9,-1,4,1
2903,10,1,4,1
2903,11,-1,2,1
2903,12,1,3,1
2903,13,-1,3,1
2903,14,1,4,1
2903,15,-1,5,1
2903,16,1,5,1
2903,17,-1,3,1
2903,18,1,5,1
2903,19,-1,5,1
2903,20,1,2,1
2903,21,-1,5,1
2903,22,1,4,1
2903,23,-1,4,1
2903,24,1,1,1
2903,25,-1,0,1
2903,26,1,6,1
2903,27,-1,0,1
2903,28,1,0,1
2903,29,-1,0,1
2903,30,1,1,1
2903,31,-1,1,1
2903,32,1,3,1

2904,0,-1,3,-1
2904,1,1,4,-1
2904,2,-1,3,-1
2904,3,1,4,-1
2904,4,-1,3,-1
2904,5,1,5,-1
2904,6,-1,3,-1

2905,0,1,3,-1
2905,1,-1,5,-1
2905,2,1,2,-1
2905,3,-1,1,-1
2905,4,1,1,-1
2905,5,-1,3,-1
2905,6,1,2,-1
2905,7,-1,2,-1
2905,8,1,1,-1
2905,9,-1,2,-1
2905,10,1,1,-1
2905,11,-1,1,-1
2905,12,1,5,-1
2905,13,-1,3,-1
2905,14,1,5,-1
2905,15,-1,3,-1
2905,16,1,5,-1
2905,17,-1,3,-1

2906,0,-1,3,1
2906,1,1,2,1
2906,2,-1,3,1
2906,3,1,2,1
2906,4,-1,2,1
2906,5,1,3,1
2906,6,-1,3,1
2906,7,1,3,1
2906,8,-1,5,1
2906,9,1,6,1
2906,10,-1,5,1
2906,11,1,6,1
2906,12,-1,6,1
2906,13,1,5,1
2906,14,-1,5,1
2906,15,1,3,1
2906,16,-1,2,1
2906,17,1,2,1
2906,18,-1,6,1
2906,19,1,4,1
2906,20,-1,1,1
2906,21,1,0,1
2906,22,-1,4,1
2906,23,1,6,1
2906,24,-1,4,1
2906,25,1,4,1

2907,0,1,3,-1
2907,1,-1,5,-1
2907,2,1,1,-1
2907,3,-1,2,-1
2907,4,1,5,-1
2907,5,-1,2,-1
2907,6,1,6,-1
2907,7,-1,2,-1
2907,8,1,2,-1
2907,9,-1,3,-1
2907,10,1,5,-1
2907,11,-1,1,-1
2907,12,1,4,-1
2907,13,-1,4,-1

2908,0,1,4,1
2908,1,-1,3,1
2908,2,1,3,1
2908,3,-1,1,1
2908,4,1,2,1
2908,5,-1,4,1
2908,6,1,1,1
2908,7,-1,1,1
2908,8,1,4,1
2908,9,-1,3,1
2908,10,1,2,1
2908,11,-1,3,1
2908,12,1,2,1
2908,13,-1,1,1
2908,14,1,2,1

2909,0,1,4,-1
2909,1,-1,3,-1
2909,2,1,4,-1
2909,3,-1,4,-1
2909,4,1,6,-1
2909,5,-1,1,-1
2909,6,1,6,-1
2909,7,-1,2,-1
2909,8,1,0,-1
2909,9,-1,3,-1
2909,10,1,6,-1
2909,11,-1,6,-1
2909,12,1,2,-1
2909,13,-1,2,-1
2909,14,1,0,-1
2909,15,-1,3,-1
2909,16,1,4,-1
2909,17,-1,3,-1

2910,0,-1,3,-1
2910,1,1,5,-1
2910,2,-1,3,-1
2910,3,1,5,-1
2910,4,-1,3,-1
2910,5,1,3,-1
2910,6,-1,5,-1
2910,7,1,3,-1
2910,8,-1,1,-1
2910,9,1,2,-1
2910,10,-1,2,-1
2910,11,1,6,-1
2910,12,-1,1,-1
2910,13,1,2,-1
2910,14,-1,2,-1
2910,15,1,6,-1
2910,16,-1,4,-1
2910,17,1,6,-1
2910,18,-1,4,-1

2911,0,1,5,-1
2911,1,-1,3,-1
2911,2,1,4,-1
2911,3,-1,3,-1
2911,4,1,5,-1
2911,5,-1,3,-1
2911,6,1,5,-1
2911,7,-1,3,-1

2912,0,-1,3,-1
2912,1,1,0,-1
2912,2,-1,4,-1
2912,3,1,2,-1
2912,4,-1,3,-1
2912,5,1,3,-1
2912,6,-1,6,-1
2912,7,1,3,-1
2912,8,-1,5,-1

2913,0,1,2,-1
2913,1,-1,3,-1
2913,2,1,3,-1
2913,3,-1,2,-1
2913,4,1,5,-1
2913,5,-1,5,-1
2913,6,1,5,-1
2913,7,-1,5,-1
2913,8,1,5,-1
2913,9,-1,3,-1
2913,10,1,3,-1
2913,11,-1,5,-1
2913,12,1,2,-1
2913,13,-1,0,-1
2913,14,1,1,-1
2913,15,-1,0,-1
2913,16,1,0,-1
2913,17,-1,0,-1
2913,18,1,2,-1
2913,19,-1,2,-1
2913,20,1,3,-1
2913,21,-1,3,-1
2913,22,1,4,-1
2913,23,-1,0,-1
2913,24,1,1,-1
2913,25,-1,1,-1

2914,0,-1,3,-1
2914,1,1,4,-1
2914,2,-1,3,-1
2914,3,1,4,-1
2914,4,-1,3,-1
2914,5,1,6,-1
2914,6,-1,3,-1

2915,0,-1,3,-1
2915,1,1,2,-1
2915,2,-1,3,-1
2915,3,1,2,-1
2915,4,-1,2,-1
2915,5,1,5,-1
2915,6,-1,3,-1
2915,7,1,2,-1
2915,8,-1,3,-1

2916,0,-1,3,-1
2916,1,1,6,-1
2916,2,-1,2,-1
2916,3,1,2,-1
2916,4,-1,4,-1
2916,5,1,6,-1
2916,6,-1,1,-1

2917,0,1,2,-1
2917,1,-1,3,-1
2917,2,1,3,-1
2917,3,-1,2,-1
2917,4,1,4,-1
2917,5,-1,2,-1
2917,6,1,0,-1
2917,7,-1,2,-1
2917,8,1,6,-1
2917,9,-1,2,-1

2918,0,-1,3,-1
2918,1,1,4,-1
2918,2,-1,3,-1
2918,3,1,6,-1
2918,4,-1,3,-1
2918,5,1,3,-1
2918,6,-1,2,-1
2918,7,1,6,-1
2918,8,-1,0,-1
2918,9,1,5,-1
2918,10,-1,1,-1

2919,0,1,5,-1
2919,1,-1,3,-1
2919,2,1,5,-1
2919,3,-1,2,-1
2919,4,1,5,-1
2919,5,-1,5,-1
2919,6,1,6,-1
2919,7,-1,1,-1
2919,8,1,3,-1
2919,9,-1,0,-1

2920,0,-1,3,1
2920,1,1,5,1
2920,2,-1,3,1
2920,3,1,3,1
2920,4,-1,1,1
2920,5,1,2,1
2920,6,-1,2,1
2920,7,1,2,1
2920,8,-1,2,1
2920,9,1,1,1
2920,10,-1,1,1
2920,11,1,3,1
2920,12,-1,0,1
2920,13,1,3,1
2920,14,-1,3,1
2920,15,1,4,1
2920,16,-1,4,1
2920,17,1,5,1
2920,18,-1,4,1
2920,19,1,5,1
2920,20,-1,5,1
2920,21,1,4,1
2920,22,-1,4,1
2920,23,1,4,1
2920,24,-1,0,1
2920,25,1,5,1
2920,26,-1,6,1
2920,27,1,6,1

2921,0,-1,3,-1
2921,1,1,2,-1
2921,2,-1,3,-1
2921,3,1,5,-1
2921,4,-1,3,-1
2921,5,1,3,-1
2921,6,-1,2,-1
2921,7,1,6,-1
2921,8,-1,6,-1
2921,9,1,2,-1
2921,10,-1,2,-1
2921,11,1,5,-1
2921,12,-1,5,-1
2921,13,1,2,-1
2921,14,-1,6,-1
2921,15,1,3,-1
2921,16,-1,2,-1
2921,17,1,5,-1
2921,18,-1,6,-1
2921,19,1,0,-1
2921,20,-1,6,-1

2922,0,1,6,-1
2922,1,-1,3,-1
2922,2,1,4,-1
2922,3,-1,3,-1
2922,4,1,6,-1
2922,5,-1,3,-1
2922,6,1,6,-1
2922,7,-1,3,-1

2923,0,-1,3,-1
2923,1,1,4,-1
2923,2,-1,3,-1
2923,3,1,1,-1
2923,4,-1,3,-1
2923,5,1,6,-1
2923,6,-1,3,-1

2924,0,1,4,1
2924,1,-1,3,1
2924,2,1,3,1
2924,3,-1,1,1
2924,4,1,2,1
2924,5,-1,4,1
2924,6,1,4,1
2924,7,-1,3,1
2924,8,1,2,1
2924,9,-1,0,1
2924,10,1,5,1
2924,11,-1,3,1
2924,12,1,2,1
2924,13,-1,2,1
2924,14,1,0,1
2924,15,-1,1,1
2924,16,1,5,1
2924,17,-1,3,1
2924,18,1,3,1
2924,19,-1,1,1
